2026-01-01 11:46:00.681 [INFO] SkipList Multi-threaded Stress Test V1
2026-01-01 11:46:00.681 [INFO] ====================================
2026-01-01 11:46:00.681 [INFO] Keys to insert: 100000000
2026-01-01 11:46:00.681 [INFO] Threads: 12
2026-01-01 11:46:00.681 [INFO] Key size: 16 bytes
2026-01-01 11:46:00.681 [INFO] Value size: 100 bytes
2026-01-01 11:46:00.682 [INFO]
2026-01-01 11:46:00.682 [INFO] Inserting keys...
2026-01-01 11:49:14.701 [INFO]   69M keys, 344K ops/sec, memory: 12412 MB
2026-01-01 11:49:15.701 [INFO]   70M keys, 339K ops/sec, memory: 12473 MB
2026-01-01 11:49:16.701 [INFO]   70M keys, 340K ops/sec, memory: 12534 MB
2026-01-01 11:49:17.701 [INFO]   70M keys, 335K ops/sec, memory: 12593 MB
2026-01-01 11:49:18.701 [INFO]   71M keys, 330K ops/sec, memory: 12653 MB
2026-01-01 11:49:19.701 [INFO]   71M keys, 333K ops/sec, memory: 12712 MB
2026-01-01 11:49:20.701 [INFO]   71M keys, 337K ops/sec, memory: 12772 MB
2026-01-01 11:49:21.702 [INFO]   72M keys, 335K ops/sec, memory: 12832 MB
2026-01-01 11:49:22.702 [INFO]   72M keys, 332K ops/sec, memory: 12891 MB
2026-01-01 11:49:23.702 [INFO]   72M keys, 336K ops/sec, memory: 12952 MB
2026-01-01 11:49:24.702 [INFO]   73M keys, 335K ops/sec, memory: 13012 MB
2026-01-01 11:49:25.702 [INFO]   73M keys, 334K ops/sec, memory: 13071 MB
2026-01-01 11:49:26.702 [INFO]   73M keys, 333K ops/sec, memory: 13131 MB
2026-01-01 11:49:27.702 [INFO]   74M keys, 329K ops/sec, memory: 13190 MB
2026-01-01 11:49:28.702 [INFO]   74M keys, 332K ops/sec, memory: 13249 MB
2026-01-01 11:49:29.702 [INFO]   74M keys, 330K ops/sec, memory: 13308 MB
2026-01-01 11:49:30.703 [INFO]   75M keys, 336K ops/sec, memory: 13368 MB
2026-01-01 11:49:31.703 [INFO]   75M keys, 330K ops/sec, memory: 13427 MB
2026-01-01 11:49:32.703 [INFO]   75M keys, 322K ops/sec, memory: 13485 MB
2026-01-01 11:49:33.703 [INFO]   76M keys, 327K ops/sec, memory: 13543 MB
2026-01-01 11:49:34.703 [INFO]   76M keys, 329K ops/sec, memory: 13602 MB
2026-01-01 11:49:35.703 [INFO]   76M keys, 333K ops/sec, memory: 13662 MB
2026-01-01 11:49:36.703 [INFO]   77M keys, 328K ops/sec, memory: 13720 MB
2026-01-01 11:49:37.703 [INFO]   77M keys, 324K ops/sec, memory: 13778 MB
2026-01-01 11:49:38.704 [INFO]   77M keys, 323K ops/sec, memory: 13836 MB
2026-01-01 11:49:39.704 [INFO]   78M keys, 318K ops/sec, memory: 13893 MB
2026-01-01 11:49:40.704 [INFO]   78M keys, 325K ops/sec, memory: 13951 MB
2026-01-01 11:49:41.704 [INFO]   78M keys, 330K ops/sec, memory: 14010 MB
2026-01-01 11:49:42.704 [INFO]   79M keys, 327K ops/sec, memory: 14068 MB
2026-01-01 11:49:43.704 [INFO]   79M keys, 328K ops/sec, memory: 14127 MB
2026-01-01 11:49:44.704 [INFO]   79M keys, 330K ops/sec, memory: 14186 MB
2026-01-01 11:49:45.704 [INFO]   80M keys, 325K ops/sec, memory: 14244 MB
2026-01-01 11:49:46.704 [INFO]   80M keys, 326K ops/sec, memory: 14302 MB
2026-01-01 11:49:47.705 [INFO]   80M keys, 332K ops/sec, memory: 14361 MB
2026-01-01 11:49:48.705 [INFO]   81M keys, 326K ops/sec, memory: 14420 MB
2026-01-01 11:49:49.705 [INFO]   81M keys, 327K ops/sec, memory: 14478 MB
2026-01-01 11:49:50.705 [INFO]   81M keys, 326K ops/sec, memory: 14536 MB
2026-01-01 11:49:51.705 [INFO]   82M keys, 332K ops/sec, memory: 14596 MB
2026-01-01 11:49:52.705 [INFO]   82M keys, 325K ops/sec, memory: 14654 MB
2026-01-01 11:49:53.705 [INFO]   82M keys, 325K ops/sec, memory: 14712 MB
2026-01-01 11:49:54.705 [INFO]   83M keys, 326K ops/sec, memory: 14770 MB
2026-01-01 11:49:55.706 [INFO]   83M keys, 322K ops/sec, memory: 14828 MB
2026-01-01 11:49:56.706 [INFO]   83M keys, 319K ops/sec, memory: 14885 MB
2026-01-01 11:49:57.706 [INFO]   84M keys, 318K ops/sec, memory: 14942 MB
2026-01-01 11:49:58.706 [INFO]   84M keys, 319K ops/sec, memory: 14999 MB
2026-01-01 11:49:59.706 [INFO]   84M keys, 323K ops/sec, memory: 15057 MB
2026-01-01 11:50:00.706 [INFO]   85M keys, 318K ops/sec, memory: 15113 MB
2026-01-01 11:50:01.706 [INFO]   85M keys, 314K ops/sec, memory: 15170 MB
2026-01-01 11:50:02.706 [INFO]   85M keys, 320K ops/sec, memory: 15227 MB
2026-01-01 11:50:03.707 [INFO]   86M keys, 330K ops/sec, memory: 15286 MB
2026-01-01 11:50:04.707 [INFO]   86M keys, 333K ops/sec, memory: 15345 MB
2026-01-01 11:50:05.707 [INFO]   86M keys, 328K ops/sec, memory: 15404 MB
2026-01-01 11:50:06.707 [INFO]   87M keys, 326K ops/sec, memory: 15462 MB
2026-01-01 11:50:07.707 [INFO]   87M keys, 323K ops/sec, memory: 15520 MB
2026-01-01 11:50:08.707 [INFO]   87M keys, 330K ops/sec, memory: 15579 MB
2026-01-01 11:50:09.707 [INFO]   87M keys, 329K ops/sec, memory: 15638 MB
2026-01-01 11:50:10.707 [INFO]   88M keys, 329K ops/sec, memory: 15697 MB
2026-01-01 11:50:11.707 [INFO]   88M keys, 324K ops/sec, memory: 15755 MB
2026-01-01 11:50:12.707 [INFO]   88M keys, 329K ops/sec, memory: 15813 MB
2026-01-01 11:50:13.708 [INFO]   89M keys, 331K ops/sec, memory: 15872 MB
2026-01-01 11:50:14.708 [INFO]   89M keys, 329K ops/sec, memory: 15931 MB
2026-01-01 11:50:15.708 [INFO]   89M keys, 330K ops/sec, memory: 15990 MB
2026-01-01 11:50:16.708 [INFO]   90M keys, 331K ops/sec, memory: 16049 MB
2026-01-01 11:50:17.708 [INFO]   90M keys, 344K ops/sec, memory: 16111 MB
2026-01-01 11:50:18.708 [INFO]   90M keys, 340K ops/sec, memory: 16172 MB
2026-01-01 11:50:19.708 [INFO]   91M keys, 350K ops/sec, memory: 16234 MB
2026-01-01 11:50:20.708 [INFO]   91M keys, 339K ops/sec, memory: 16295 MB
2026-01-01 11:50:21.708 [INFO]   92M keys, 341K ops/sec, memory: 16356 MB
2026-01-01 11:50:22.709 [INFO]   92M keys, 343K ops/sec, memory: 16417 MB
2026-01-01 11:50:23.709 [INFO]   92M keys, 343K ops/sec, memory: 16479 MB
2026-01-01 11:50:24.709 [INFO]   93M keys, 345K ops/sec, memory: 16540 MB
2026-01-01 11:50:25.709 [INFO]   93M keys, 343K ops/sec, memory: 16602 MB
2026-01-01 11:50:26.709 [INFO]   93M keys, 349K ops/sec, memory: 16664 MB
2026-01-01 11:50:27.709 [INFO]   94M keys, 348K ops/sec, memory: 16726 MB
2026-01-01 11:50:28.709 [INFO]   94M keys, 343K ops/sec, memory: 16787 MB
2026-01-01 11:50:29.709 [INFO]   94M keys, 343K ops/sec, memory: 16849 MB
2026-01-01 11:50:30.709 [INFO]   95M keys, 344K ops/sec, memory: 16910 MB
2026-01-01 11:50:31.709 [INFO]   95M keys, 354K ops/sec, memory: 16973 MB
2026-01-01 11:50:32.710 [INFO]   95M keys, 354K ops/sec, memory: 17037 MB
2026-01-01 11:50:33.710 [INFO]   96M keys, 354K ops/sec, memory: 17100 MB
2026-01-01 11:50:34.710 [INFO]   96M keys, 358K ops/sec, memory: 17164 MB
2026-01-01 11:50:35.710 [INFO]   96M keys, 352K ops/sec, memory: 17227 MB
2026-01-01 11:50:36.710 [INFO]   97M keys, 349K ops/sec, memory: 17289 MB
2026-01-01 11:50:37.710 [INFO]   97M keys, 353K ops/sec, memory: 17352 MB
2026-01-01 11:50:38.710 [INFO]   97M keys, 354K ops/sec, memory: 17416 MB
2026-01-01 11:50:39.710 [INFO]   98M keys, 354K ops/sec, memory: 17479 MB
2026-01-01 11:50:40.711 [INFO]   98M keys, 353K ops/sec, memory: 17542 MB
2026-01-01 11:50:41.711 [INFO]   98M keys, 349K ops/sec, memory: 17605 MB
2026-01-01 11:50:42.711 [INFO]   99M keys, 354K ops/sec, memory: 17668 MB
2026-01-01 11:50:43.711 [INFO]   99M keys, 364K ops/sec, memory: 17733 MB
2026-01-01 11:50:44.711 [INFO]   100M keys, 366K ops/sec, memory: 17798 MB
2026-01-01 11:50:45.711 [INFO]   100M keys, 408K ops/sec, memory: 17871 MB
2026-01-01 11:50:46.711 [INFO]   100M keys, 15K ops/sec, memory: 17874 MB
2026-01-01 11:50:46.711 [INFO]
2026-01-01 11:50:46.711 [INFO] === Results ===
2026-01-01 11:50:46.711 [INFO] Total keys inserted: 100000000
2026-01-01 11:50:46.711 [INFO] Threads: 12
2026-01-01 11:50:46.711 [INFO] Total time: 285.06 seconds
2026-01-01 11:50:46.711 [INFO] Throughput: 350800 inserts/sec
2026-01-01 11:50:46.711 [INFO] Throughput: 0.35 M inserts/sec
2026-01-01 11:50:46.711 [INFO] Arena memory: 17873.75 MB
2026-01-01 11:50:46.711 [INFO] Bytes per entry: 187.42
2026-01-01 11:50:46.711 [INFO]
2026-01-01 11:50:46.711 [INFO] === Verification ===
2026-01-01 11:50:46.711 [INFO] Key 0: found (value size=100)
2026-01-01 11:50:46.711 [INFO] Key 50000000: found (value size=100)
2026-01-01 11:50:46.711 [INFO] Key 99999999: found (value size=100)
